 SN,SUB_NO,IS_FRAUD,CELL_A,BN,AN_Cell_ID_Risk_area,CELL_LONGITUDE,CELL_LATITUDE,AN_Cloned-IMEI_Flag,BN_Unsuccessful_IDD_Call,BN_IDD_SMS
271,M45M71475,1,6.36E+14,Mi41251215,TRUE,42.1153793,9.30214024,Cloned,0,1
272,M45765648,1,6.36E+14,Mi41251215,TRUE,42.1348686,9.29621983,Cloned,0,1
273,M41544741,1,6.36E+14,Mi41251215,TRUE,42.1348686,9.29621983,Cloned,0,1
274,M45M71280,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
275,M467686M8,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
276,M467686M4,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
277,M467686M3,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
278,M467686M2,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
279,M467686M1,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
280,M467686M0,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
281,M45M712M3,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
282,M417515M6,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
283,M45M71475,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
284,M45M71474,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
285,M45233478,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
286,M4175147M,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
287,M41751347,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
288,M46768635,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
289,M46768630,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
290,M46768702,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
291,M46768621,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
292,M457M8726,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
293,M457M8723,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
294,M457M8720,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
295,M46768616,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
296,M46768612,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
297,M45M7141M,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
298,M45M71417,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
299,M45M71415,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
300,M457M8718,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Cloned,0,1
301,M457M8717,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
302,M457M8714,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
303,M45763713,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
304,M45233477,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
305,M467686M8,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
306,M467686M4,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
307,M467686M3,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
308,M467686M2,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
309,M417515M6,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
310,M45M71475,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
311,M45M71474,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
312,M45M71472,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
313,M45233477,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
314,M4175147M,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
315,M41751161,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
316,M41751551,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
317,M45763545,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
318,M41751347,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
319,M46768635,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
320,M46768630,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
321,M46768707,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
322,M46768702,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
323,M41067603,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
324,M34857004,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
325,M45M71421,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
326,M457M8723,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
327,M43M11325,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
328,M46768710,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
329,M46768612,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
330,M45M7141M,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
331,M45M71418,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
332,M45M71415,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
333,M45M71414,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
334,M457M8717,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
335,M45763713,1,6.36E+14,Mi41251215,TRUE,42.1334,9.31616974,Not_Cloned,0,1
336,M4535M2M3,1,6.36E+14,Mi41251215,TRUE,42.1147118,9.32721043,Not_Cloned,0,1
337,M45358873,1,6.36E+14,Mi41251215,TRUE,42.1147118,9.32721043,Not_Cloned,0,1
338,M4535M02M,1,6.36E+14,Mi41251215,TRUE,42.1147118,9.32721043,Not_Cloned,0,1
339,M457M8786,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
340,M457M8786,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
341,M45233478,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
342,M45233477,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
343,M4580116M,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
344,M45801168,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
345,M45801167,0,6.36E+14,Mi41251215,TRUE,42.1245117,9.30064011,Not_Cloned,0,0
346,M45801163,0,6.36E+14,Mi41251215,FALSE,42.1245117,9.30064011,Not_Cloned,0,0
347,M41544742,0,6.36E+14,Mi41251215,FALSE,42.1245117,9.30064011,Not_Cloned,0,0
348,M41544741,0,6.36E+14,Mi41251215,FALSE,42.1245117,9.30064011,Not_Cloned,0,0
349,M4676862M,0,6.36E+14,Mi41251215,FALSE,42.1245117,9.30064011,Not_Cloned,0,0
350,M457M8787,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
351,M457M8786,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
352,M45M71280,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
353,M413M4M86,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
354,M467686M8,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
355,M467686M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
356,M467686M2,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
357,M467686M1,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
358,M467686M0,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
359,M45M712M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
360,M45M712M2,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
361,M417515M6,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
362,M457M8772,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
363,M457M8771,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
364,M45M71475,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
365,M45M71474,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
366,M45M71473,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
367,M45M71472,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
368,M45801168,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
369,M4175147M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
370,M41751551,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
371,M41751451,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
372,M45801146,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
373,M45763545,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
374,M41751347,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
375,M46768636,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
376,M46768635,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
377,M457M8732,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
378,M4676870M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
379,M46768707,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
380,M46768705,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
381,M46768702,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
382,M45801102,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
383,M46768628,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
384,M4676862M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
385,M46768621,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
386,M45M71421,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
387,M457M8726,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
388,M457M8723,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
389,M457M8720,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
390,M43M11325,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
391,M46768710,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
392,M46768616,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
393,M46768612,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
394,M45M7141M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
395,M45M71418,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
396,M45M71417,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
397,M45M71416,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
398,M45M71415,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
399,M45M71414,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
400,M45M71413,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
401,M457M8718,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
402,M457M8717,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
403,M457M8714,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
404,M45763713,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
405,M45358886,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
406,M45M71280,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
407,M467686M8,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
408,M467686M4,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
409,M467686M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
410,M467686M2,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
411,M467686M1,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
412,M467686M0,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
413,M45M712M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
414,M45M712M2,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
415,M414024M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
416,M417515M6,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
417,M457M8775,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
418,M45M71475,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
419,M45M71474,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
420,M45M71473,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
421,M45M71472,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
422,M45233471,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
423,M45801168,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
424,M4175147M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
425,M41751161,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
426,M41751451,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
427,M45763545,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
428,M45765648,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
429,M41751347,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
430,M46768636,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
431,M46768635,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
432,M46768630,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
433,M457M8732,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
434,M46768707,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
435,M46768705,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
436,M46768702,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
437,M45801102,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
438,M46768628,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
439,M4676862M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
440,M46768621,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
441,M46768620,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
442,M45M71421,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
443,M457M8726,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
444,M457M8723,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
445,M457M8720,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
446,M46768710,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
447,M4175122M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
448,M41751521,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,1,0
449,M46768616,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
450,M46768612,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
451,M45M7141M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,1,0
452,M45M71418,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
453,M45M71416,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
454,M45M71415,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,1,0
455,M45M71414,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
456,M45M71413,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
457,M457M8718,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
458,M457M8717,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
459,M457M8714,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
460,M45763713,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
461,M4535M2M3,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
462,M4535M02M,0,6.36E+14,Mi41251215,FALSE,42.1256218,9.31379986,Not_Cloned,0,0
463,M4535M28M,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
464,M417515M6,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
465,M41751161,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
466,M45785326,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
467,M41751521,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
468,M41751161,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
469,M45785326,0,6.36E+14,Mi41251215,FALSE,42.1013184,9.32176018,Not_Cloned,0,0
470,M457M8787,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
471,M457M8786,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
472,M45801170,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
473,M457M8775,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
474,M457M8772,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
475,M457M8771,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
476,M45233478,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
477,M45233477,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
478,M45233471,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
479,M45801168,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
480,M45801167,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
481,M45801166,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
482,M45801164,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
483,M45801163,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
484,M45801162,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
485,M45801161,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
486,M3840016M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
487,M34857365,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
488,M41078658,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
489,M41751551,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
490,M45801146,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
491,M41544742,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
492,M41544741,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
493,M46768630,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
494,M45801102,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
495,M41067603,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
496,M4175122M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
497,M41544741,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
498,M45801170,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
499,M457M8775,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
500,M4580116M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
501,M4535M28M,0,6.36E+14,Mi41251215,FALSE,42.1128769,9.31649303,Not_Cloned,0,0
502,M45785326,0,6.36E+14,Mi41251215,FALSE,42.1128769,9.31649303,Not_Cloned,0,0
503,M4535888M,0,6.36E+14,Mi41251215,FALSE,42.1351013,9.34823036,Not_Cloned,0,0
504,M4535M2M3,0,6.36E+14,Mi41251215,FALSE,42.1063347,9.31321716,Not_Cloned,0,0
505,M45785326,0,6.36E+14,Mi41251215,FALSE,42.1063347,9.31321716,Not_Cloned,0,0
506,M457M8787,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
507,M43M11381,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
508,M45801170,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
509,M457M8775,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
510,M457M8772,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
511,M45233478,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
512,M45233477,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
513,M45233471,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
514,M4580116M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
515,M45801168,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
516,M45801167,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
517,M45801166,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
518,M45801164,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
519,M45801163,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
520,M45801162,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
521,M3840016M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
522,M34857365,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
523,M34857164,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
524,M41078658,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
525,M41751551,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
526,M45801146,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
527,M41544742,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
528,M41544741,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
529,M41067603,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
530,M34857004,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
531,M4676862M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
532,M43M11381,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
533,M3840016M,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
534,M34857365,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
535,M41078658,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
536,M34857004,0,6.36E+14,Mi41251215,FALSE,42.1286316,9.30529976,Not_Cloned,0,0
